Ensembl	Name	Biotype	GeneLength	SumExonLength
FBgn0051051	CG31051	null	968	853
FBgn0051050	CG31050	null	572	514
FBgn0038092	beat-Vb	null	18758	1892
FBgn0051028	Rsod	null	4577	3775
FBgn0051025	Ppi1	null	3487	3376
FBgn0040370	CG13375	null	11777	4896
FBgn0051023	tRNA:Leu-TAG-1-2	null	80	80
FBgn0040372	G9a	null	8673	7235
FBgn0040371	CG12470	null	1252	1055
FBgn0051021	CG31021	null	1836	1496
FBgn0026064	KP78a	null	6838	4988
FBgn0026063	KP78b	null	6838	4988
FBgn0052354	CG32354	null	6349	3251
FBgn0026061	Mipp1	null	9887	2078
FBgn0026060	Mipp2	null	8763	2458
FBgn0053687	CG33687	null	985	792
FBgn0053688	CG33688	null	707	528
FBgn0052357	tRNA:Met-CAT-1-4	null	73	73
FBgn0053689	CG33689	null	698	537
FBgn0052358	tRNA:Leu-CAG-1-2	null	83	83
FBgn0051029	CG31029	null	3117	3002
FBgn0052359	tRNA:Leu-CAG-1-3	null	83	83
FBgn0038049	Srlp	null	1546	1355
FBgn0039379	CG5886	null	2358	1894
FBgn0038046	CG5641	null	1488	1365
FBgn0039378	alpha4GT2	null	10649	1520
FBgn0038047	CG5245	null	1676	1623
FBgn0053680	Jhbp10	null	1310	837
FBgn0052350	Vps11	null	2844	2844
FBgn0039376	CG14354	null	1096	1041
FBgn0038045	NANS	null	1300	1194
FBgn0052351	S-Lap2	null	2204	2093
FBgn0038042	Scgbeta	null	1194	1194
FBgn0039374	CG17770	null	1224	1224
FBgn0040373	CG3038	null	1903	1838
FBgn0038043	CG17202	null	839	777
FBgn0039373	CG5024	null	680	680
FBgn0040376	AANATL7	null	2866	1212
FBgn0040375	CG13760	null	1955	1524
FBgn0039371	CG4960	null	970	970
FBgn0039370	CG4956	null	1038	1038
FBgn0040377	Vha36-3	null	1470	1294
FBgn0051038	CG31038	null	26173	6269
FBgn0026059	Mhcl	null	30239	11176
FBgn0051036	CG31036	null	4786	3322
FBgn0026058	OdsH	null	23002	1289
FBgn0026056	Rlip	null	3070	2518
FBgn0040383	CG5254	null	8373	1683
FBgn0014073	Tie	null	21448	5236
FBgn0040382	CG5273	null	2346	2193
FBgn0051032	CR31032	null	825	770
FBgn0014075	Uggt	null	5499	5316
FBgn0052363	tRNA:Leu-CAG-1-7	null	83	83
FBgn0014076	Vm32E	null	499	499
FBgn0052364	tut	null	1167	1046
FBgn0053696	CNMaR	null	15325	2704
FBgn0052365	CG32365	null	25773	2757
FBgn0052368	lncRNA:CR32368	null	410	410
FBgn0052369	CG32369	null	32721	5696
FBgn0038039	CG5196	null	3453	2180
FBgn0038037	Cyp9f2	null	2689	1758
FBgn0039369	CG17195	null	923	923
FBgn0038038	CG5167	null	1576	1576
FBgn0039368	CG17196	null	950	950
FBgn0039367	CG17197	null	2036	1958
FBgn0053690	dls	null	705	531
FBgn0039366	CG17198	null	2036	1978
FBgn0052360	tRNA:Leu-CAG-1-4	null	83	83
FBgn0038033	CG10097	null	5815	5233
FBgn0052361	tRNA:Leu-CAG-1-5	null	83	83
FBgn0038034	Cyp9f3	null	2923	2039
FBgn0052362	tRNA:Leu-CAG-1-6	null	83	83
FBgn0040385	CG12496	null	1537	1537
FBgn0040384	CG32795	null	7662	2365
FBgn0051030	VhaAC45RP	null	1728	1671
FBgn0038032	CG10096	null	5815	5233
FBgn0039360	CLS	null	2135	1572
FBgn0040389	mRpL14	null	653	653
FBgn0040388	boi	null	25877	5066
FBgn0053669	CG33669	null	646	587
FBgn0051005	qless	null	16574	3218
FBgn0051004	mesh	null	17374	5175
FBgn0051002	Ugt35D1	null	1723	1663
FBgn0026089	CG14817	null	977	920
FBgn0040350	CG3690	null	3316	2540
FBgn0026088	CG14818	null	756	620
FBgn0026086	Adar	null	14341	8963
FBgn0052330	tRNA:Glu-CTC-3-1	null	72	72
FBgn0026085	dgt4	null	1229	1101
FBgn0026084	cib	null	4869	1771
FBgn0026083	tyf	null	12997	11456
FBgn0052333	CG32333	null	19744	6432
FBgn0053664	CG33664	null	680	621
FBgn0053665	CG33665	null	712	653
FBgn0053666	CG33666	null	725	666
FBgn0026080	Tip60	null	2688	2413
FBgn0051008	CG31008	null	529	529
FBgn0053667	CG33667	null	706	647
FBgn0053668	CG33668	null	675	616
FBgn0051007	CG31007	null	758	758
FBgn0040359	CG11380	null	5353	2801
FBgn0038068	CG11600	null	1437	1330
FBgn0038069	CG11608	null	1553	1379
FBgn0039398	CG14540	null	2408	2284
FBgn0038067	CG11598	null	1367	1248
FBgn0040352	CG14416	null	970	915
FBgn0039396	CCAP-R	null	32772	2986
FBgn0040351	CG11638	null	12720	2462
FBgn0038065	Snx3	null	2465	1860
FBgn0039395	CG14546	null	1593	1495
FBgn0040354	CG14418	null	1436	1352
FBgn0040353	CG14417	null	1106	1106
FBgn0038063	Octbeta2R	null	45101	7519
FBgn0040356	CG12498	null	966	966
FBgn0040355	CG3526	null	3465	1200
FBgn0040358	CG14625	null	3612	2579
FBgn0040357	CG14624	null	819	819
FBgn0051017	PH4alphaNE3	null	1964	1627
FBgn0051016	CG31016	null	4268	3923
FBgn0051015	PH4alphaPV	null	2446	1949
FBgn0014092	CG4278	null	1063	1063
FBgn0051014	PH4alphaSG1	null	1997	1708
FBgn0026079	Nsun2	null	2579	2444
FBgn0051013	CG31013	null	2114	1766
FBgn0040361	CG14627	null	1883	1746
FBgn0026077	Gasp	null	12089	2355
FBgn0040360	CG14626	null	3808	1413
FBgn0051010	CG31010	null	1360	1360
FBgn0026076	UBL3	null	3445	2261
FBgn0053673	CG33673	null	914	798
FBgn0052343	Atac3	null	3008	2354
FBgn0052344	CG32344	null	3488	2694
FBgn0051019	CG31019	null	2293	1980
FBgn0053679	CG33679	null	818	755
FBgn0038057	Polr3C	null	2005	1652
FBgn0038058	CG5608	null	2737	2244
FBgn0038055	trus	null	1872	1746
FBgn0039387	Mco3	null	2269	2202
FBgn0038056	CG5961	null	1874	1694
FBgn0039386	Sodq	null	1353	951
FBgn0040363	CG11384	null	2159	2159
FBgn0038053	CG18549	null	7060	2004
FBgn0039385	CG5913	null	1532	1532
FBgn0040362	CG11379	null	1387	1387
FBgn0038054	CG5509	null	733	733
FBgn0040365	CG14628	null	489	489
FBgn0038051	CG17207	null	1323	1323
FBgn0040364	CG11378	null	2970	2755
FBgn0040367	CG11382	null	1884	1884
FBgn0039381	SppL	null	6247	2985
FBgn0040366	CG11398	null	3168	3018
FBgn0039380	CG5890	null	16517	4649
FBgn0040368	eIF4E7	null	3791	1638
FBgn0053405	5SrRNA:CR33405	null	134	134
FBgn0053406	5SrRNA:CR33406	null	135	135
FBgn0030769	CG13012	null	7936	1358
FBgn0053407	5SrRNA:CR33407	null	135	135
FBgn0030768	Nemp	null	1796	1729
FBgn0003149	Prm	null	12453	5356
FBgn0053408	5SrRNA:CR33408	null	135	135
FBgn0053409	5SrRNA:CR33409	null	135	135
FBgn0030761	CG9784	null	4080	3424
FBgn0053400	5SrRNA:CR33400	null	135	135
FBgn0053401	5SrRNA:CR33401	null	135	135
FBgn0030766	mthl1	null	9342	5083
FBgn0053402	5SrRNA:CR33402	null	135	135
FBgn0053403	5SrRNA:CR33403	null	135	135
FBgn0030764	CG9777	null	1563	1499
FBgn0053404	5SrRNA:CR33404	null	135	135
FBgn0030763	CG9782	null	6562	1406
FBgn0003140	PpY-55A	null	1175	1175
FBgn0029771	CG12730	null	2164	1892
FBgn0029770	CG4151	null	1307	1307
FBgn0027111	miple1	null	3038	1997
FBgn0003141	pr	null	1740	1073
FBgn0003145	prd	null	2833	2695
FBgn0029778	RhoGAP5A	null	2235	1933
FBgn0053416	5SrRNA-Psi:CR33416	null	143	143
FBgn0030759	CG13014	null	1058	1058
FBgn0027107	Inx6	null	1949	1875
FBgn0029769	frma	null	3039	2975
FBgn0027108	Inx2	null	5480	5480
FBgn0053417	5SrRNA:CR33417	null	135	135
FBgn0027109	NPF	null	2106	599
FBgn0053418	5SrRNA:CR33418	null	135	135
FBgn0030757	CG9902	null	5397	5059
FBgn0053419	5SrRNA:CR33419	null	135	135
FBgn0030756	CG9903	null	1700	1628
FBgn0053410	5SrRNA:CR33410	null	135	135
FBgn0053411	5SrRNA:CR33411	null	135	135
FBgn0053412	5SrRNA:CR33412	null	135	135
FBgn0053413	5SrRNA:CR33413	null	135	135
FBgn0053414	5SrRNA:CR33414	null	135	135
FBgn0030753	rngo	null	3935	2336
FBgn0053415	5SrRNA:CR33415	null	135	135
FBgn0030752	Cdc50	null	2617	1820
FBgn0040107	lectin-21Ca	null	940	940
FBgn0040106	lectin-21Cb	null	904	904
FBgn0029762	NAAT1	null	5612	2485
FBgn0028430	He	null	852	673
FBgn0283741	prage	null	79949	6747
FBgn0029761	SK	null	64903	10891
FBgn0027101	Dyrk3	null	5625	4083
FBgn0029763	Usp16-45	null	5687	4784
FBgn0029766	CG15784	null	2956	2956
FBgn0028434	Ercc1	null	1008	950
FBgn0003159	CG2841	null	21408	5650
FBgn0029765	CG16756	null	701	521
FBgn0040102	lectin-24Db	null	1162	1162
FBgn0029768	SPR	null	47357	3730
FBgn0028436	ECSIT	null	1330	1330
FBgn0027106	Inx7	null	2001	1634
FBgn0040104	lectin-24A	null	974	974
FBgn0030789	Rrp45	null	1862	1647
FBgn0030788	Sap30	null	2362	1994
FBgn0030787	CG9609	null	1894	1834
FBgn0030786	mRpL22	null	1160	973
FBgn0039118	CG10208	null	1130	1064
FBgn0039117	tst	null	4461	4332
FBgn0039116	CG10375	null	1273	1008
FBgn0039115	CG10214	null	970	970
FBgn0029791	AdamTS-B	null	10077	3992
FBgn0039114	Lsd-1	null	2806	1960
FBgn0030780	CG13008	null	3070	2996
FBgn0003162	Pu	null	7294	2152
FBgn0039113	udt	null	2527	2262
FBgn0039112	SdhD	null	1118	894
FBgn0039111	PTPMT1	null	1268	1068
FBgn0029795	CG15773	null	1875	1786
FBgn0003165	pum	null	171340	11798
FBgn0039110	RanBP3	null	1898	1770
FBgn0029799	CG15772	null	1793	1691
FBgn0028467	Ube4A	null	3517	3391
FBgn0003169	put	null	6674	4013
FBgn0029798	Rtel1	null	4331	3603
FBgn0028468	rtet	null	2389	1722
FBgn0030778	CG4678	null	15015	2325
FBgn0030773	CG9676	null	1019	964
FBgn0030770	CG13010	null	681	681
FBgn0030777	CG9672	null	904	813
FBgn0030776	CG4653	null	1198	895
FBgn0039109	CG10365	null	8169	1985
FBgn0030775	CG9673	null	1099	978
FBgn0039108	CG10232	null	2283	1864
FBgn0030774	sphe	null	1527	1263
FBgn0039107	CG10300	null	1787	1484
FBgn0039106	CG10301	null	1181	1000
FBgn0283728	CG31600	null	1090	929
FBgn0039104	CG10252	null	1025	833
FBgn0039102	SPE	null	1893	1267
FBgn0283724	Girdin	null	6358	5190
FBgn0039101	CG16710	null	1478	1215
FBgn0029783	Sirt4	null	1313	1253
FBgn0003174	pwn	null	18235	5810
FBgn0029785	RpL35	null	1147	732
FBgn0003175	px	null	67769	10746
FBgn0029789	PGAP1	null	4221	3674
FBgn0029737	Hgsnat	null	2919	2313
FBgn0028406	Drep4	null	2551	2146
FBgn0030725	CG8958	null	2520	2006
FBgn0029736	CG4041	null	3168	2723
FBgn0004436	Ubc6	null	3928	2166
FBgn0028407	Drep3	null	7778	1804
FBgn0030724	Nipsnap	null	3204	1543
FBgn0028408	Drep2	null	10966	6902
FBgn0030723	dpr18	null	6567	2630
FBgn0030729	CG12507	null	1296	1096
FBgn0030722	CG12395	null	997	997
FBgn0030721	CG12698	null	2575	1906
FBgn0030720	CG8939	null	2683	2622
FBgn0004430	LysS	null	492	492
FBgn0004431	LysX	null	564	564
FBgn0029730	boil	null	1594	1594
FBgn0028400	Syt4	null	4745	3103
FBgn0029733	CG6927	null	1922	1868
FBgn0042711	Hex-t1	null	1507	1507
FBgn0028402	Polr3E	null	1737	1673
FBgn0004435	Galphaq	null	10458	6910
FBgn0042712	HBS1	null	2360	2360
FBgn0004432	Cyp1	null	2698	1227
FBgn0042710	Hex-t2	null	1657	1569
FBgn0029726	CG15471	null	589	579
FBgn0004449	Ten-m	null	114820	13109
FBgn0003118	pnt	null	55937	6119
FBgn0030715	Or13a	null	2282	1257
FBgn0029725	CG2871	null	1392	1392
FBgn0003116	pn	null	1706	1638
FBgn0029728	CG2861	null	7632	6027
FBgn0005779	PpD6	null	1327	1327
FBgn0029727	CG6978	null	1985	1985
FBgn0003117	pnr	null	15718	4361
FBgn0005778	PpD5	null	1279	1279
FBgn0030719	eIF5	null	4967	3203
FBgn0029729	CG12682	null	860	860
FBgn0030718	ND-20	null	1336	1336
FBgn0030717	Slc25A46a	null	1634	1454
FBgn0030716	Cep164	null	4978	4399
FBgn0030711	Rrp47	null	1353	1285
FBgn0030710	CG8924	null	3373	2575
FBgn0005771	noc	null	3161	2859
FBgn0029720	CG3009	null	8543	2475
FBgn0029722	Pdha2	null	2196	1878
FBgn0005777	PpD3	null	3220	2509
FBgn0003114	plu	null	727	616
FBgn0029724	CG15472	null	1411	1411
FBgn0005775	Con	null	142276	5947
FBgn0029723	Proc-R	null	21572	3780
FBgn0028427	Ilk	null	2340	2220
FBgn0003129	Poxm	null	14768	2566
FBgn0030748	Traf-like	null	2540	2356
FBgn0030747	CG4301	null	9143	6107
FBgn0030746	CG9981	null	5341	4100
FBgn0028429	I-2	null	2439	1858
FBgn0030745	CG4239	null	3425	2236
FBgn0030749	AnxB11	null	5308	2976
FBgn0030740	CG9917	null	1801	1801
FBgn0030744	CG9992	null	2955	1768
FBgn0030743	CG9921	null	2320	985
FBgn0030742	CG9919	null	2323	1647
FBgn0029751	CG17764	null	1157	1157
FBgn0029750	CG3323	null	2704	2628
FBgn0029753	CG4198	null	1933	1867
FBgn0028421	Kap3	null	5898	4162
FBgn0029752	TrxT	null	1308	1108
FBgn0028422	GluRIID	null	3856	3080
FBgn0029755	Sas10	null	1663	1663
FBgn0004456	mew	null	44082	5204
FBgn0029754	CG15930	null	2166	1883
FBgn0028424	JhI-26	null	2014	1495
FBgn0028425	JhI-21	null	4288	2368
FBgn0029756	CG3309	null	2673	2614
FBgn0028426	RNaseZ	null	2765	2707
FBgn0003124	polo	null	3813	2980
FBgn0028416	Met75Ca	null	242	242
FBgn0029747	CG5062	null	2188	2124
FBgn0030735	CG3632	null	6638	4355
FBgn0028418	Lk	null	626	626
FBgn0003139	PpV	null	1851	1675
FBgn0030734	ERp44	null	3866	1745
FBgn0030739	SWIP	null	4042	3558
FBgn0030738	CG9915	null	3322	3003
FBgn0030733	UQCR-14	null	701	523
FBgn0030731	Mfe2	null	2865	2262
FBgn0029740	CG12680	null	948	948
FBgn0004463	Polr3B	null	3583	3532
FBgn0003132	Pp1-13C	null	1961	1892
FBgn0028410	Pk34A	null	1364	1303
FBgn0003130	Poxn	null	8363	2458
FBgn0028411	Nxt1	null	654	540
FBgn0028412	Mst33A	null	1401	1342
FBgn0003137	Ppn	null	19660	9544
FBgn0042701	CR12628	null	620	620
FBgn0029746	CG15465	null	169106	19353
FBgn0003134	Pp1alpha-96A	null	4062	3210
FBgn0004465	mPges2	null	1538	1412
FBgn0029745	Rpn13R	null	1088	1088
FBgn0028415	Met75Cb	null	241	241
FBgn0004406	PolG1	null	3793	3679
FBgn0004403	RpS14a	null	936	877
FBgn0004404	RpS14b	null	895	597
FBgn0004407	PolG2	null	1624	1570
FBgn0004401	Pep	null	6934	2792
FBgn0004400	rhi	null	5026	1570
FBgn0029715	CG11444	null	1282	1282
FBgn0030704	CG15916	null	959	959
FBgn0029714	CG3527	null	1034	970
FBgn0030703	MSBP	null	2543	1503
FBgn0004414	msopa	null	648	648
FBgn0029717	CG12684	null	939	887
FBgn0029716	CG3546	null	2246	2246
FBgn0030701	CG16952	null	5425	4117
FBgn0029719	CG15473	null	2543	2292
FBgn0029718	mRpL30	null	776	696
FBgn0030707	CG8916	null	2604	2019
FBgn0030706	Lrp4	null	10144	7733
FBgn0004419	me31B	null	2832	1845
FBgn0030700	CG15914	null	1550	1422
FBgn0029711	Usf	null	4178	3617
FBgn0029710	CG3568	null	1868	1693
FBgn0029713	CG11436	null	1996	1996
FBgn0029712	CG15912	null	888	888
FBgn0004427	LysD	null	480	480
FBgn0029703	CG12692	null	2230	1946
FBgn0004428	LysE	null	580	580
FBgn0029706	Pdpr	null	4720	3785
FBgn0004425	LysB	null	611	611
FBgn0029705	CG12693	null	2378	1643
FBgn0004426	LysC	null	242	242
FBgn0029708	CG3556	null	5234	4050
FBgn0004429	LysP	null	615	615
FBgn0029709	CHOp24	null	1599	1172
FBgn0029700	CG15576	null	921	921
FBgn0029702	CG15572	null	2383	2383
FBgn0029701	CG12691	null	573	573
FBgn0283712	LIMK1	null	7809	5814
FBgn0052099	CG32099	null	1057	1057
FBgn0052091	CG32091	null	11511	2967
FBgn0052093	tRNA:Gln-TTG-1-1	null	72	72
FBgn0052095	CG32095	null	1526	1526
FBgn0040091	Ugt317A1	null	2132	1864
FBgn0040093	lectin-46Ca	null	1236	1105
FBgn0040092	lectin-46Cb	null	1091	1039
FBgn0040097	lectin-30A	null	779	779
FBgn0040096	lectin-33A	null	667	612
FBgn0052079	CG32079	null	1772	1374
FBgn0052071	CG32071	null	453	453
FBgn0052072	Elo68alpha	null	1156	937
FBgn0052073	CG32073	null	575	575
FBgn0052074	CG32074	null	440	440
FBgn0052075	CG32075	null	2216	1955
FBgn0052076	Alg10	null	1650	1529
FBgn0039099	GILT2	null	961	712
FBgn0040099	lectin-28C	null	3044	3044
FBgn0040098	lectin-29Ca	null	792	792
FBgn0039098	GILT3	null	1064	773
FBgn0039094	CG10184	null	2989	1330
FBgn0039093	CG10183	null	2474	2058
FBgn0039092	CG16723	null	2649	2088
FBgn0039091	CG10182	null	2700	2212
FBgn0052088	sunn	null	3669	3003
FBgn0052081	CG32081	null	1866	1566
FBgn0052082	IRSp53	null	27936	5246
FBgn0052085	CG32085	null	29828	3030
FBgn0052086	CG32086	null	1664	1548
FBgn0039089	beat-IV	null	22666	3358
FBgn0052087	CG32087	null	1470	1470
FBgn0039088	CG10164	null	2621	2401
FBgn0039087	Ugt303B2	null	1916	1856
FBgn0039086	Ugt303B1	null	1811	1758
FBgn0039085	Ugt303B3	null	1823	1764
FBgn0039083	CG10177	null	1438	1438
FBgn0039081	Irk2	null	5829	2497
FBgn0040071	tara	null	34679	4855
FBgn0040070	Trx2	null	3239	1357
FBgn0040075	rept	null	1772	1772
FBgn0040074	retinin	null	857	798
FBgn0053386	5SrRNA:CR33386	null	135	135
FBgn0052055	CG32055	null	1661	1605
FBgn0053387	5SrRNA:CR33387	null	135	135
FBgn0052056	scramb1	null	4758	2406
FBgn0053388	5SrRNA:CR33388	null	135	135
FBgn0052057	dpr10	null	38655	3546
FBgn0053389	5SrRNA:CR33389	null	135	135
FBgn0052058	Ir67c	null	1722	1722
FBgn0053380	5SrRNA:CR33380	null	135	135
FBgn0053381	5SrRNA:CR33381	null	135	135
FBgn0053382	5SrRNA:CR33382	null	135	135
FBgn0053383	5SrRNA:CR33383	null	135	135
FBgn0053384	5SrRNA:CR33384	null	135	135
FBgn0052053	CG32053	null	2177	1618
FBgn0053385	5SrRNA:CR33385	null	135	135
FBgn0052054	CG32054	null	1971	1775
FBgn0040077	primo-1	null	1819	1336
FBgn0040076	primo-2	null	1819	1336
FBgn0040079	pkaap	null	2906	2439
FBgn0040078	pont	null	1777	1659
FBgn0040080	pins	null	3537	3279
FBgn0053397	5SrRNA:CR33397	null	135	135
FBgn0052066	CG32066	null	20728	2555
FBgn0053398	5SrRNA:CR33398	null	135	135
FBgn0053399	5SrRNA:CR33399	null	135	135
FBgn0052068	Adi1	null	1060	701
FBgn0052069	CG32069	null	484	356
FBgn0053390	5SrRNA:CR33390	null	135	135
FBgn0053391	5SrRNA:CR33391	null	134	134
FBgn0053392	5SrRNA:CR33392	null	135	135
FBgn0052061	CG32061	null	820	820
FBgn0053393	5SrRNA:CR33393	null	135	135
FBgn0052062	Rbfox1	null	112601	8305
FBgn0053394	5SrRNA:CR33394	null	135	135
FBgn0053395	5SrRNA:CR33395	null	135	135
FBgn0052064	S-Lap4	null	2074	2074
FBgn0053396	5SrRNA:CR33396	null	135	135
FBgn0040087	p115	null	2961	2961
FBgn0040089	meso18E	null	6628	3096
FBgn0053364	5SrRNA:CR33364	null	135	135
FBgn0053365	5SrRNA:CR33365	null	135	135
FBgn0052034	tRNA:Thr-AGT-3-1Psi	null	74	74
FBgn0053366	5SrRNA:CR33366	null	135	135
FBgn0053367	5SrRNA:CR33367	null	135	135
FBgn0052036	CG32036	null	1184	709
FBgn0053368	5SrRNA:CR33368	null	135	135
FBgn0052037	CG32037	null	2714	1836
FBgn0053369	5SrRNA:CR33369	null	135	135
FBgn0052039	Svip	null	998	881
FBgn0027070	Ugt36E1	null	2290	1903
FBgn0039059	CG13829	null	862	810
FBgn0027073	Ugt49B1	null	2093	1754
FBgn0053360	5SrRNA:CR33360	null	135	135
FBgn0027074	Ugt36F1	null	3230	1680
FBgn0039058	VhaAC39-2	null	1300	1233
FBgn0053361	5SrRNA:CR33361	null	135	135
FBgn0053362	5SrRNA:CR33362	null	135	135
FBgn0039056	CenB1A	null	5818	3527
FBgn0053363	5SrRNA-Psi:CR33363	null	144	144
FBgn0039055	Rassf	null	3918	3473
FBgn0039054	Cow	null	42215	4391
FBgn0039053	CG6738	null	1451	1291
FBgn0027079	ValRS	null	3860	3412
FBgn0039052	CG6733	null	1464	1291
FBgn0040056	CG17698	null	11099	2560
FBgn0039051	CG17109	null	1551	1373
FBgn0039050	CG17110	null	3718	3171
FBgn0040060	yip7	null	960	904
FBgn0040064	Acaa	null	1968	1391
FBgn0040063	yip3	null	1356	1249
FBgn0053375	5SrRNA:CR33375	null	135	135
FBgn0053376	5SrRNA:CR33376	null	135	135
FBgn0053377	5SrRNA:CR33377	null	135	135
FBgn0053378	5SrRNA:CR33378	null	135	135
FBgn0053379	5SrRNA:CR33379	null	135	135
FBgn0039049	CG6726	null	3461	3023
FBgn0053370	5SrRNA:CR33370	null	135	135
FBgn0039048	CG17111	null	4547	2959
FBgn0053371	5SrRNA-Psi:CR33371	null	137	137
FBgn0052040	CG32040	null	1425	1364
FBgn0028394	CG17834	null	12299	2635
FBgn0053372	5SrRNA:CR33372	null	135	135
FBgn0053373	5SrRNA:CR33373	null	135	135
FBgn0028396	TotA	null	665	579
FBgn0039045	Ctns	null	4549	1570
FBgn0053374	5SrRNA:CR33374	null	135	135
FBgn0040066	wds	null	2238	1973
FBgn0039044	p53	null	4426	2136
FBgn0027066	Eb1	null	7074	2715
FBgn0028397	Tob	null	16779	8222
FBgn0039043	CG17121	null	3551	1433
FBgn0028398	Taf10	null	723	664
FBgn0039042	CG13837	null	672	672
FBgn0040068	Vav	null	11461	5227
FBgn0028399	Serinc	null	2665	1767
FBgn0039041	CG13838	null	429	429
FBgn0039040	CG13833	null	2280	1076
FBgn0040069	vanin-like	null	2372	1864
FBgn0039080	Ir94h	null	1680	1680
FBgn0042693	wrd	null	12293	7793
FBgn0040031	CG12061	null	11613	1471
FBgn0052011	CR32011	null	5937	4407
FBgn0053346	CG33346	null	1220	1096
FBgn0052016	4E-T	null	6851	3691
FBgn0053348	CheB42a	null	803	693
FBgn0052017	CG32017	null	24329	4265
FBgn0053349	ppk25	null	1774	1362
FBgn0027091	CysRS	null	2760	2453
FBgn0027093	ArgRS	null	2377	2135
FBgn0027094	AlaRS	null	3503	3289
FBgn0027095	Manf	null	1398	847
FBgn0039079	Ir94g	null	1638	1638
FBgn0053340	CG33340	null	1152	1152
FBgn0039078	CG4374	null	63595	5842
FBgn0053341	CG33341	null	1062	946
FBgn0052010	CR32010	null	12415	4447
FBgn0039077	CG17380	null	1121	1068
FBgn0042696	NfI	null	8195	4714
FBgn0039075	CG4393	null	8850	6076
FBgn0039073	CG4408	null	1686	1686
FBgn0039071	bb8	null	1973	1795
FBgn0039070	wam	null	1959	1959
FBgn0040038	klhl10	null	32088	2905
FBgn0283680	IP3K2	null	25671	5424
FBgn0283681	Tcs3	null	1296	1180
FBgn0053353	5SrRNA:CR33353	null	135	135
FBgn0052022	CG32022	null	993	938
FBgn0053354	5SrRNA:CR33354	null	135	135
FBgn0052023	CG32023	null	581	525
FBgn0053355	5SrRNA:CR33355	null	135	135
FBgn0052024	CG32024	null	807	743
FBgn0053356	5SrRNA-Psi:CR33356	null	143	143
FBgn0053357	5SrRNA:CR33357	null	135	135
FBgn0052026	CG32026	null	2382	2382
FBgn0053358	5SrRNA:CR33358	null	135	135
FBgn0052027	lncRNA:CR32027	null	1208	1064
FBgn0053359	5SrRNA:CR33359	null	135	135
FBgn0027090	GlnRS	null	2455	2455
FBgn0052029	Cpr66D	null	3146	1104
FBgn0027080	TyrRS	null	1954	1771
FBgn0027081	ThrRS	null	3420	2896
FBgn0027082	ProRS-m	null	1690	1517
FBgn0027083	MetRS-m	null	10949	4314
FBgn0027084	LysRS	null	2522	2266
FBgn0268063	ltl	null	9017	4108
FBgn0039069	CG6763	null	2040	1974
FBgn0027085	LeuRS-m	null	3186	3020
FBgn0027086	IleRS	null	4146	3899
FBgn0039068	Pex11c	null	2238	1091
FBgn0039067	wda	null	3018	2744
FBgn0027087	HisRS	null	5018	2862
FBgn0039066	EloA	null	3509	2869
FBgn0027088	GlyRS	null	2545	2545
FBgn0039065	Rad60	null	2035	1677
FBgn0039064	CG4467	null	21177	7390
FBgn0040045	CR12460	null	1379	762
FBgn0283682	Ge-1	null	5739	4932
FBgn0053329	Sp212	null	2082	1681
FBgn0030685	Graf	null	9060	4485
FBgn0030684	CG8260	null	1450	1367
FBgn0053322	CG33322	null	1904	1599
FBgn0030683	Mvd	null	2572	2055
FBgn0053325	CG33325	null	1081	965
FBgn0030688	CG8952	null	976	902
FBgn0030687	Polr3A	null	6559	4420
FBgn0030686	mRpL3	null	1416	1243
FBgn0039019	HP1c	null	986	986
FBgn0004390	RasGAP1	null	16193	5434
FBgn0029690	CG6414	null	2563	2081
FBgn0039017	CG6985	null	1932	1757
FBgn0039016	Dcr-1	null	7085	6913
FBgn0039015	Takl2	null	1496	928
FBgn0028360	Cdc7	null	5169	3103
FBgn0003062	Fib	null	1817	1318
FBgn0004394	pdm2	null	29142	4624
FBgn0030680	CG8944	null	4889	4350
FBgn0029694	CG15375	null	1678	1232
FBgn0003060	CG9757	null	851	851
FBgn0039013	RNF220	null	1531	1531
FBgn0004391	shtd	null	6898	6481
FBgn0029693	Cmtr1	null	3440	3339
FBgn0004397	Vinc	null	8221	3933
FBgn0029696	CG15571	null	522	522
FBgn0040011	Slmap	null	6772	3228
FBgn0041342	Pcyt1	null	7413	3257
FBgn0039010	CG4907	null	2977	2919
FBgn0003067	Pepck1	null	2650	2486
FBgn0040010	CG17493	null	6232	6173
FBgn0004395	unk	null	8210	6328
FBgn0029697	CG15570	null	5162	4278
FBgn0003065	CG2150	null	1469	1170
FBgn0004396	CrebA	null	17820	4498
FBgn0028369	kirre	null	394149	7853
FBgn0003068	per	null	7201	4527
FBgn0053339	CG33339	null	1296	1018
FBgn0052009	CR32009	null	4614	3146
FBgn0030679	CG8206	null	1188	1188
FBgn0015040	Cyp9c1	null	1861	1743
FBgn0040020	MED21	null	1023	967
FBgn0052000	anne	null	10904	6511
FBgn0030674	HUWE1	null	19308	16799
FBgn0030673	CG15601	null	1663	1611
FBgn0053333	CG33333	null	576	576
FBgn0030672	CG9281	null	4734	3267
FBgn0030671	Hap40	null	1682	1496
FBgn0030678	CG11679	null	1462	1462
FBgn0053337	CG33337	null	2629	2127
FBgn0052006	CG32006	null	2775	1684
FBgn0030676	CG12379	null	775	618
FBgn0039009	CG13842	null	3025	2504
FBgn0030675	CG8191	null	1486	1486
